[INFO ] [2022-12-05 22:46:08,878] Register_Step01_Open reigster page
[INFO ] [2022-12-18 12:18:12,491] Register_Step01_Open reigster page
[INFO ] [2022-12-18 12:18:14,289] Register_Step02_Enter to firstname textbox
[INFO ] [2022-12-18 12:18:14,385] Register_Step03_Enter to lastname textbox
[INFO ] [2022-12-18 12:18:15,347] Register_Step04_Enter to email texbox is '82163@gmail.com'
[INFO ] [2022-12-18 12:18:15,429] Register_Step05_Enter to password texbox
[INFO ] [2022-12-18 12:18:15,519] Register_Step06_Enter to confirm password texbox
[INFO ] [2022-12-18 12:18:15,595] Register_Step07_Click to Register button
[INFO ] [2022-12-18 12:18:16,327] Register_Step08_Verify Register success
[INFO ] [2022-12-18 12:18:16,438] Step01_Open customer infor page
[INFO ] [2022-12-18 12:18:17,054] Step01_Open customer infor page
[INFO ] [2022-12-18 12:18:17,414] Step01_Open customer address page
[INFO ] [2022-12-18 12:18:19,531] Step02_Open customer infor page
[INFO ] [2022-12-18 12:18:19,916] Step03_Open reward point page
[INFO ] [2022-12-18 12:18:21,537] Step04_Open customer infor page
[INFO ] [2022-12-18 12:18:21,905] OS name = windows 10
[INFO ] [2022-12-18 12:18:21,905] Driver instance name = firefoxdriver: firefox on windows (b2ecb6a4-734e-4e5f-a80b-21be5460b0df)
[INFO ] [2023-01-09 01:15:04,360] Register_Step01_Open reigster page
[INFO ] [2023-01-09 01:15:05,323] Register_Step02_Enter to firstname textbox
[INFO ] [2023-01-09 01:15:05,433] Register_Step03_Enter to lastname textbox
[INFO ] [2023-01-09 01:15:05,519] Register_Step04_Enter to email texbox is '40010@gmail.com'
[INFO ] [2023-01-09 01:15:05,617] Register_Step05_Enter to password texbox
[INFO ] [2023-01-09 01:15:05,694] Register_Step06_Enter to confirm password texbox
[INFO ] [2023-01-09 01:15:05,774] Register_Step07_Click to Register button
[INFO ] [2023-01-09 01:15:06,433] Register_Step08_Verify Register success
[INFO ] [2023-01-09 01:15:06,527] Step01_Open customer infor page
[INFO ] [2023-01-09 01:17:31,168] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-09 01:17:31,341] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-09 01:17:31,466] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-09 01:17:33,633] Click to Post menu link
[INFO ] [2023-01-09 01:17:34,723] Input value into Post Search box 
[INFO ] [2023-01-09 01:17:34,851] Click to Search Posts button 
[INFO ] [2023-01-09 01:17:36,859] Verify title and list search in search page 
[INFO ] [2023-01-09 01:17:36,979]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-09 01:17:37,047] OS name = windows 10
[INFO ] [2023-01-09 01:17:37,048] Driver instance name = chromedriver: chrome on windows (ee0d01d6a92db36dd368df22ed7ee6c8)
[INFO ] [2023-01-11 21:31:15,532] OS name = windows 10
[INFO ] [2023-01-11 21:31:15,534] Driver instance name = chromedriver: chrome on windows (c483bfab288543ab49c04a575f449eaf)
[INFO ] [2023-01-11 21:31:36,822] OS name = windows 10
[INFO ] [2023-01-11 21:31:36,824] Driver instance name = chromedriver: chrome on windows (50cfce59c727387cbf702f77a20000f0)
[INFO ] [2023-01-11 21:34:05,604] OS name = windows 10
[INFO ] [2023-01-11 21:34:05,605] Driver instance name = chromedriver: chrome on windows (4ba8610f1062367b7c1869ac5e56b3b5)
[INFO ] [2023-01-11 21:34:09,684] java.net.ConnectException: Failed to connect to localhost/0:0:0:0:0:0:0:1:20055
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'DESKTOP-UABRI8V', ip: '192.168.20.110', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.15.1'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2023-01-11 21:34:13,500] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-11 21:34:13,655] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-11 21:34:13,771] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-11 21:34:44,118] Click to Post menu link
[INFO ] [2023-01-11 21:34:48,631] Input value into Post Search box 
[INFO ] [2023-01-11 21:34:48,776] Click to Search Posts button 
[INFO ] [2023-01-11 21:34:54,618] Verify title and list search in search page 
[INFO ] [2023-01-11 21:34:54,770]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-11 21:34:54,844] OS name = windows 10
[INFO ] [2023-01-11 21:34:54,844] Driver instance name = chromedriver: chrome on windows (8d8c3c5c9d01547cdeb5a90d14c9dd95)
[INFO ] [2023-01-11 22:07:22,471] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-11 22:07:22,658] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-11 22:07:22,745] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-11 22:07:28,107] Click to Post menu link
[INFO ] [2023-01-11 22:07:31,767] Input value into Post Search box 
[INFO ] [2023-01-11 22:07:31,860] Click to Search Posts button 
[INFO ] [2023-01-11 22:07:34,698] Verify title and list search in search page 
[INFO ] [2023-01-11 22:07:34,854]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-11 22:07:34,943] OS name = windows 10
[INFO ] [2023-01-11 22:07:34,943] Driver instance name = firefoxdriver: firefox on windows (308fb573-a49e-4939-9648-d10ef3c3fc8c)
[INFO ] [2023-01-11 22:13:23,361] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-11 22:13:23,546] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-11 22:13:23,652] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-11 22:13:26,399] Click to Post menu link
[INFO ] [2023-01-11 22:13:27,577] Input value into Post Search box 
[INFO ] [2023-01-11 22:13:27,664] Click to Search Posts button 
[INFO ] [2023-01-11 22:13:29,424] Verify title and list search in search page 
[INFO ] [2023-01-11 22:13:29,541]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-11 22:13:29,624] OS name = windows 10
[INFO ] [2023-01-11 22:13:29,624] Driver instance name = firefoxdriver: firefox on windows (0d8dee97-511f-41fd-8505-155e01abda83)
[INFO ] [2023-01-11 22:18:43,440] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-11 22:18:43,628] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-11 22:18:43,721] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-11 22:18:45,650] Click to Post menu link
[INFO ] [2023-01-11 22:18:46,808] Input value into Post Search box 
[INFO ] [2023-01-11 22:18:46,888] Click to Search Posts button 
[INFO ] [2023-01-11 22:18:48,645] Verify title and list search in search page 
[INFO ] [2023-01-11 22:18:48,819]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-11 22:18:48,905] OS name = windows 10
[INFO ] [2023-01-11 22:18:48,905] Driver instance name = firefoxdriver: firefox on windows (b33bda1f-8a05-488d-97ba-9e3d9d23903a)
[INFO ] [2023-01-11 22:20:49,331] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-11 22:20:49,518] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-11 22:20:49,607] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-11 22:20:51,582] Click to Post menu link
[INFO ] [2023-01-11 22:20:52,669] Input value into Post Search box 
[INFO ] [2023-01-11 22:20:52,771] Click to Search Posts button 
[INFO ] [2023-01-11 22:20:54,640] Verify title and list search in search page 
[INFO ] [2023-01-11 22:20:54,820]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-11 22:20:54,910] OS name = windows 10
[INFO ] [2023-01-11 22:20:54,911] Driver instance name = firefoxdriver: firefox on windows (6266277a-ca74-4abc-ba5a-063335f0ec96)
[INFO ] [2023-01-11 22:26:22,480] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-11 22:26:22,687] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-11 22:26:22,770] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-11 22:26:25,015] Click to Post menu link
[INFO ] [2023-01-11 22:26:26,204] Input value into Post Search box 
[INFO ] [2023-01-11 22:26:26,304] Click to Search Posts button 
[INFO ] [2023-01-11 22:26:28,174] Verify title and list search in search page 
[INFO ] [2023-01-11 22:26:28,346]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-11 22:26:28,438] OS name = windows 10
[INFO ] [2023-01-11 22:26:28,439] Driver instance name = firefoxdriver: firefox on windows (9a0cee74-931b-4e8e-b05e-24328fcdfb03)
[INFO ] [2023-01-11 22:30:35,735] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-11 22:30:35,915] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-11 22:30:36,009] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-11 22:30:38,100] Click to Post menu link
[INFO ] [2023-01-11 22:30:39,308] Input value into Post Search box 
[INFO ] [2023-01-11 22:30:39,407] Click to Search Posts button 
[INFO ] [2023-01-11 22:30:41,228] Verify title and list search in search page 
[INFO ] [2023-01-11 22:30:41,418]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-11 22:30:41,506] OS name = windows 10
[INFO ] [2023-01-11 22:30:41,507] Driver instance name = firefoxdriver: firefox on windows (e6a25ff6-1fe2-4f8c-9188-6cb58dc8c83d)
[INFO ] [2023-01-11 22:50:46,370] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-11 22:50:46,593] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-11 22:50:46,697] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-11 22:50:49,018] Click to Post menu link
[INFO ] [2023-01-11 22:50:50,409] Input value into Post Search box 
[INFO ] [2023-01-11 22:50:50,513] Click to Search Posts button 
[INFO ] [2023-01-11 22:50:52,769] Verify title and list search in search page 
[INFO ] [2023-01-11 22:50:52,999]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-11 22:50:53,120] OS name = windows 10
[INFO ] [2023-01-11 22:50:53,120] Driver instance name = firefoxdriver: firefox on windows (8110a263-87b1-42ea-a337-878aec443d5d)
[INFO ] [2023-01-29 18:35:53,348] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-29 18:35:53,476] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-29 18:35:53,555] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-29 18:35:59,421] Click to Post menu link
[INFO ] [2023-01-29 18:36:17,002] Input value into Post Search box 
[INFO ] [2023-01-29 18:36:17,082] Click to Search Posts button 
[INFO ] [2023-01-29 18:36:22,020] Verify title and list search in search page 
[INFO ] [2023-01-29 18:36:22,202]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-29 18:36:22,287] OS name = windows 10
[INFO ] [2023-01-29 18:36:22,287] Driver instance name = firefoxdriver: firefox on windows (0b18d7f6-f5a5-4a92-9e0e-50908606f95b)
[INFO ] [2023-01-29 18:37:17,957] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-29 18:37:18,149] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-29 18:37:18,233] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-29 18:37:22,554] Click to Post menu link
[INFO ] [2023-01-29 18:37:25,590] Input value into Post Search box 
[INFO ] [2023-01-29 18:37:25,683] Click to Search Posts button 
[INFO ] [2023-01-29 18:37:29,942] Verify title and list search in search page 
[INFO ] [2023-01-29 18:37:30,122]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-29 18:37:30,215] OS name = windows 10
[INFO ] [2023-01-29 18:37:30,216] Driver instance name = firefoxdriver: firefox on windows (2a7169b2-9294-4e0a-a989-296ccfe9bc39)
[INFO ] [2023-01-29 18:58:27,214] OS name = windows 10
[INFO ] [2023-01-29 18:58:27,214] 
[INFO ] [2023-01-29 18:59:50,229] OS name = windows 10
[INFO ] [2023-01-29 18:59:50,230] 
[INFO ] [2023-01-29 19:01:21,635] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-29 19:01:21,793] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-29 19:01:21,873] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-29 19:01:27,573] Click to Post menu link
[INFO ] [2023-01-29 19:01:30,802] Input value into Post Search box 
[INFO ] [2023-01-29 19:01:30,876] Click to Search Posts button 
[INFO ] [2023-01-29 19:01:35,742] Verify title and list search in search page 
[INFO ] [2023-01-29 19:01:35,908]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-29 19:01:36,041] OS name = windows 10
[INFO ] [2023-01-29 19:01:36,041] Driver instance name = firefoxdriver: firefox on windows (4b7f2bb5-787e-42fd-980f-de07dd7b981f)
[INFO ] [2023-01-29 19:03:55,042] OS name = windows 10
[INFO ] [2023-01-29 19:03:55,042] 
[INFO ] [2023-01-29 19:10:05,302] OS name = windows 10
[INFO ] [2023-01-29 19:10:05,303] 
[INFO ] [2023-01-29 19:15:56,512] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-29 19:15:56,664] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-29 19:15:56,746] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-29 19:15:58,637] Click to Post menu link
[INFO ] [2023-01-29 19:15:59,705] Input value into Post Search box 
[INFO ] [2023-01-29 19:15:59,801] Click to Search Posts button 
[INFO ] [2023-01-29 19:16:01,570] Verify title and list search in search page 
[INFO ] [2023-01-29 19:16:01,702]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-29 19:16:01,774] OS name = windows 10
[INFO ] [2023-01-29 19:16:01,775] Driver instance name = firefoxdriver: firefox on windows (0ba4e167-5dca-4cb6-b79c-652a623298c3)
[INFO ] [2023-01-29 19:23:10,740] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-29 19:23:10,964] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-29 19:23:11,051] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-29 19:23:13,104] Click to Post menu link
[INFO ] [2023-01-29 19:23:14,263] Input value into Post Search box 
[INFO ] [2023-01-29 19:23:14,358] Click to Search Posts button 
[INFO ] [2023-01-29 19:23:16,107] Verify title and list search in search page 
[INFO ] [2023-01-29 19:23:16,274]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-29 19:23:16,380] OS name = windows 10
[INFO ] [2023-01-29 19:23:16,380] Driver instance name = firefoxdriver: firefox on windows (06e7be74-d896-4892-bfa1-8f77b229c69c)
[INFO ] [2023-01-29 19:24:22,233] OS name = windows 10
[INFO ] [2023-01-29 19:24:22,233] 
[INFO ] [2023-01-29 19:28:39,929] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-29 19:28:40,108] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-29 19:28:40,192] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-29 19:28:46,032] Click to Post menu link
[INFO ] [2023-01-29 19:28:48,904] Input value into Post Search box 
[INFO ] [2023-01-29 19:28:48,983] Click to Search Posts button 
[INFO ] [2023-01-29 19:28:51,095] Verify title and list search in search page 
[INFO ] [2023-01-29 19:28:51,282]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-29 19:28:51,384] OS name = windows 10
[INFO ] [2023-01-29 19:28:51,384] Driver instance name = firefoxdriver: firefox on windows (edb6aa64-0382-4757-a94d-4076caf3d7d2)
[INFO ] [2023-01-29 19:31:24,048] OS name = windows 10
[INFO ] [2023-01-29 19:31:24,048] 
[INFO ] [2023-01-29 19:33:14,665] OS name = windows 10
[INFO ] [2023-01-29 19:33:14,665] 
[INFO ] [2023-01-29 19:36:12,403] OS name = windows 10
[INFO ] [2023-01-29 19:36:12,404] 
[INFO ] [2023-01-29 19:36:43,493] OS name = windows 10
[INFO ] [2023-01-29 19:36:43,494] 
[INFO ] [2023-01-29 19:37:16,077] OS name = windows 10
[INFO ] [2023-01-29 19:37:16,078] 
[INFO ] [2023-01-29 19:38:22,585] OS name = windows 10
[INFO ] [2023-01-29 19:38:22,586] 
[INFO ] [2023-01-29 19:38:32,512] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-29 19:38:32,721] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-29 19:38:32,810] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-29 19:38:36,973] Click to Post menu link
[INFO ] [2023-01-29 19:38:38,093] Input value into Post Search box 
[INFO ] [2023-01-29 19:38:38,198] Click to Search Posts button 
[INFO ] [2023-01-29 19:38:39,943] Verify title and list search in search page 
[INFO ] [2023-01-29 19:38:40,121]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-29 19:38:40,212] OS name = windows 10
[INFO ] [2023-01-29 19:38:40,212] Driver instance name = firefoxdriver: firefox on windows (dabaf0b1-e665-4661-8ad5-edc6e0efeb30)
[INFO ] [2023-01-29 20:05:48,817] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-29 20:05:49,038] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-29 20:05:49,131] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-29 20:05:54,304] Click to Post menu link
[INFO ] [2023-01-29 20:05:55,538] Input value into Post Search box 
[INFO ] [2023-01-29 20:05:55,637] Click to Search Posts button 
[INFO ] [2023-01-29 20:05:57,554] Verify title and list search in search page 
[INFO ] [2023-01-29 20:05:57,805]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-29 20:05:57,948] OS name = windows 10
[INFO ] [2023-01-29 20:05:57,949] Driver instance name = firefoxdriver: firefox on windows (93648227-ab29-49a8-befd-65f94c2d6f4b)
[INFO ] [2023-01-29 20:07:47,129] OS name = windows 10
[INFO ] [2023-01-29 20:07:47,129] 
[INFO ] [2023-01-29 20:09:06,938] OS name = windows 10
[INFO ] [2023-01-29 20:09:06,939] 
[INFO ] [2023-01-29 21:03:29,859] OS name = windows 10
[INFO ] [2023-01-29 21:03:29,860] 
[INFO ] [2023-01-29 21:03:48,821] Pre - Step_01: Input username into Admin login page
[INFO ] [2023-01-29 21:03:49,032] Pre - Step_02: Input password into Admin login page
[INFO ] [2023-01-29 21:03:49,123] Pre - Step_03: Click to into Admin login page
[INFO ] [2023-01-29 21:03:51,394] Click to Post menu link
[INFO ] [2023-01-29 21:03:52,680] Input value into Post Search box 
[INFO ] [2023-01-29 21:03:52,796] Click to Search Posts button 
[INFO ] [2023-01-29 21:03:54,728] Verify title and list search in search page 
[INFO ] [2023-01-29 21:03:54,902]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-29 21:03:54,990] OS name = windows 10
[INFO ] [2023-01-29 21:03:54,990] Driver instance name = firefoxdriver: firefox on windows (1906dfab-52f1-47b3-a2f9-c247edbb9783)
